epoch,loss,val_loss
0,0.5439206957817078,0.26899969577789307
1,0.22807934880256653,0.18296213448047638
2,0.1737794578075409,0.1565142124891281
3,0.15830779075622559,0.1581631600856781
4,0.1513480544090271,0.15259405970573425
5,0.146292045712471,0.1427159607410431
6,0.14211122691631317,0.13935324549674988
7,0.1377047300338745,0.14008192718029022
8,0.13404525816440582,0.13813595473766327
9,0.13041627407073975,0.13659381866455078
10,0.12647557258605957,0.14339464902877808
11,0.12384005635976791,0.13477285206317902
12,0.12053461372852325,0.13368217647075653
13,0.11694148182868958,0.13389141857624054
14,0.11423472315073013,0.12995396554470062
15,0.11151626706123352,0.12953411042690277
16,0.10887112468481064,0.12890712916851044
17,0.10613258928060532,0.13000968098640442
18,0.103599414229393,0.12768754363059998
19,0.10099715739488602,0.12740083038806915
20,0.09862881898880005,0.12695084512233734
21,0.09648264199495316,0.12453664839267731
22,0.09430667012929916,0.12714004516601562
23,0.09262654185295105,0.124767005443573
24,0.09065286815166473,0.12224064022302628
25,0.08870948851108551,0.12810052931308746
26,0.0871431976556778,0.12456966936588287
27,0.08550786226987839,0.12971588969230652
28,0.08386104553937912,0.12411835044622421
29,0.0823836699128151,0.12376033514738083
30,0.08048810809850693,0.12335900962352753
31,0.07912220060825348,0.13013623654842377
32,0.07730751484632492,0.12206017971038818
33,0.07620225101709366,0.12160814553499222
34,0.07498451322317123,0.12304756790399551
35,0.07322173565626144,0.1207994818687439
36,0.07202021032571793,0.1241888627409935
37,0.07095292210578918,0.12163697183132172
38,0.06962503492832184,0.12118150293827057
39,0.06868762522935867,0.1219237893819809
40,0.06735887378454208,0.11992032080888748
41,0.06646982580423355,0.12325975298881531
42,0.06511585414409637,0.12191493809223175
43,0.06404565274715424,0.11760653555393219
44,0.06304482370615005,0.12241248786449432
45,0.062279775738716125,0.12243359535932541
46,0.061600010842084885,0.12159404158592224
47,0.06069076433777809,0.12291602790355682
48,0.0597674697637558,0.12124155461788177
49,0.05927274003624916,0.12101075053215027
50,0.05831027403473854,0.12042298913002014
51,0.057409174740314484,0.11981610953807831
52,0.0563390851020813,0.11921245604753494
53,0.056150227785110474,0.12216253578662872
54,0.05524561554193497,0.12127599120140076
55,0.05449410900473595,0.11930534243583679
56,0.05376818776130676,0.11975041776895523
57,0.05305665358901024,0.1216704323887825
58,0.052474454045295715,0.12353421747684479
59,0.05206555873155594,0.1210462898015976
60,0.05145033448934555,0.12244474142789841
61,0.05078677833080292,0.12310797721147537
62,0.05020259693264961,0.12263745069503784
63,0.04964494705200195,0.11687255650758743
64,0.04931433126330376,0.12157715857028961
65,0.04842114448547363,0.11981360614299774
66,0.04812923073768616,0.12074990570545197
67,0.04728252440690994,0.11916981637477875
68,0.04722901061177254,0.1168866977095604
69,0.0464487262070179,0.11820381879806519
70,0.04569718614220619,0.1192212924361229
71,0.045685019344091415,0.12221794575452805
72,0.04562469199299812,0.11851049214601517
73,0.04459789767861366,0.1198396384716034
74,0.04438791424036026,0.12198977172374725
75,0.04381151869893074,0.11952663958072662
76,0.04345857724547386,0.11919303983449936
77,0.04294653609395027,0.11948484927415848
78,0.04281310737133026,0.11857673525810242
79,0.04237214848399162,0.11628250777721405
80,0.04182474687695503,0.12026558816432953
81,0.041385091841220856,0.11775074899196625
82,0.040967583656311035,0.11975959688425064
83,0.040490761399269104,0.11881173402070999
84,0.040459465235471725,0.11906015127897263
85,0.03994680941104889,0.11823680996894836
86,0.04000374302268028,0.11851759999990463
87,0.03923060745000839,0.12049690634012222
88,0.03881598636507988,0.11780649423599243
89,0.03916487097740173,0.11991303414106369
90,0.038887590169906616,0.1178506463766098
91,0.03814677521586418,0.11843032389879227
92,0.037747979164123535,0.11991270631551743
93,0.03758691996335983,0.11897570639848709
94,0.03734825178980827,0.11847323179244995
95,0.037244316190481186,0.12026926875114441
96,0.03692573681473732,0.11938853561878204
97,0.036746881902217865,0.11847612261772156
98,0.036385904997587204,0.11783904582262039
99,0.03593488037586212,0.11664829403162003
